row ID,MaritalStatus,Gender,EstimatedYearlyIncome,NumberOfContracts,Age,Target,Available401K,CustomerValueSegment,ChurnScore,CallActivity,SentimentRating,Products,WebActivity,Iteration
R11001_Row11001_Row11001_Row11001#3,S,M,70000,1,52,0,1,1,0.5,5,1,P+B Investment,0,3
R11002_Row11002_Row11002_Row11002#3,M,F,30000,2,74,0,1,1,0,3,2,P+B Investment,0,3
R11004_Row11004_Row11004_Row11004#3,M,F,60000,1,50,1,1,1,0.5,5,1,P+B Investment,0,3
R11005_Row11005_Row11005_Row11005#3,M,F,70000,3,50,0,1,1,0.5,3,5,P+B Investment,4,3
R11006_Row11006_Row11006_Row11006#3,M,M,70000,3,50,0,0,1,0.5,3,5,P+B Investment,4,3
R11017_Row11017_Row11017_Row11017#3,M,F,30000,2,72,0,0,1,0.5,2,2,P+B Investment,0,3
R11028_Row11028_Row11028_Row11028#3,M,F,30000,2,70,0,0,1,0.5,2,2,P+B Investment,0,3
R11034_Row11034_Row11034_Row11034#3,M,M,40000,1,34,0,1,2,0.5,5,0,P+B Investment,0,3
R11035_Row11035_Row11035_Row11035#3,M,M,40000,1,33,0,1,2,0.5,3,0,P+B Investment,0,3
R11038_Row11038_Row11038_Row11038#3,S,F,50000,1,36,0,0,2,0.5,3,0,P+B Investment,0,3
R11039_Row11039_Row11039_Row11039#3,S,F,50000,1,36,0,1,2,0.5,3,0,P+B Investment,0,3
R11040_Row11040_Row11040_Row11040#3,M,M,50000,1,35,0,1,2,0.1,3,0,P+B Investment,0,3
R11041_Row11041_Row11041_Row11041#3,S,F,60000,1,37,1,0,2,0.5,3,0,P+B Investment,0,3
R11042_Row11042_Row11042_Row11042#3,M,F,70000,2,38,1,0,2,0.5,3,0,P+B Investment,0,3
R11043_Row11043_Row11043_Row11043#3,S,F,70000,2,38,1,1,2,0,3,0,P+B Investment,0,3
R11051_Row11051_Row11051_Row11051#3,S,F,90000,3,41,0,1,2,0.1,5,4,P+B Investment,4,3
R11060_Row11060_Row11060_Row11060#3,M,M,40000,1,31,0,1,2,0.5,3,0,P+B Investment,0,3
R11061_Row11061_Row11061_Row11061#3,S,F,60000,2,32,1,1,2,0.1,3,0,P+B Investment,0,3
R11062_Row11062_Row11062_Row11062#3,S,M,60000,2,32,1,0,2,0.1,3,0,P+B Investment,0,3
R11068_Row11068_Row11068_Row11068#3,S,M,100000,2,47,0,1,2,0.5,3,0,P+B Investment,2,3
R11069_Row11069_Row11069_Row11069#3,S,F,100000,2,46,0,1,2,0.5,4,0,P+B Investment,2,3
R11073_Row11073_Row11073_Row11073#3,M,M,90000,4,47,0,0,2,0.5,5,5,P+B Investment,4,3
R11074_Row11074_Row11074_Row11074#3,S,M,100000,4,48,1,1,2,0.5,4,1,P+B Investment,2,3
R11078_Row11078_Row11078_Row11078#3,M,M,120000,4,48,1,1,2,0.5,5,1,P+B Investment,3,3
R11079_Row11079_Row11079_Row11079#3,M,F,70000,3,48,0,1,2,0.5,4,5,P+B Investment,4,3
R11080_Row11080_Row11080_Row11080#3,M,F,70000,3,48,0,1,2,0.1,4,5,P+B Investment,4,3
R11081_Row11081_Row11081_Row11081#3,M,F,100000,4,49,0,1,2,0.1,4,3,P+B Investment,2,3
R11084_Row11084_Row11084_Row11084#3,M,M,110000,4,49,0,1,2,0.5,5,1,P+B Investment,3,3
R11085_Row11085_Row11085_Row11085#3,M,F,110000,4,49,0,1,2,0.5,4,1,P+B Investment,3,3
R11086_Row11086_Row11086_Row11086#3,M,F,110000,4,48,0,1,2,0.5,4,1,P+B Investment,3,3
R11091_Row11091_Row11091_Row11091#3,M,F,80000,1,55,1,1,2,0.5,4,3,P+B Investment,2,3
R11097_Row11097_Row11097_Row11097#3,M,M,40000,2,75,0,1,2,0.5,3,3,P+B Investment,0,3
R11100_Row11100_Row11100_Row11100#3,M,M,80000,3,50,0,1,2,0.1,5,5,P+B Investment,4,3
R11102_Row11102_Row11102_Row11102#3,M,M,100000,1,50,0,0,2,0.1,4,0,P+B Investment,3,3
R11103_Row11103_Row11103_Row11103#3,M,F,110000,4,50,0,1,2,0.2,4,3,P+B Investment,3,3
R11104_Row11104_Row11104_Row11104#3,S,M,110000,4,50,1,0,2,0.5,4,4,P+B Investment,3,3
R11106_Row11106_Row11106_Row11106#3,M,F,160000,2,50,1,1,2,0,4,1,P+B Investment,3,3
R11121_Row11121_Row11121_Row11121#3,M,M,40000,2,58,1,1,2,0.1,5,3,P+B Investment,0,3
R11150_Row11150_Row11150_Row11150#3,M,M,30000,2,63,0,1,1,0.5,3,2,P+B Investment,0,3
R11152_Row11152_Row11152_Row11152#3,M,M,60000,2,32,1,1,2,0.5,2,0,P+B Investment,0,3
R11153_Row11153_Row11153_Row11153#3,M,F,70000,2,32,1,1,2,0,3,0,P+B Investment,0,3
R11156_Row11156_Row11156_Row11156#3,M,F,30000,2,62,0,1,1,0.5,2,3,P+B Investment,0,3
R11159_Row11159_Row11159_Row11159#3,S,M,40000,1,33,0,1,2,0.5,2,0,P+B Investment,0,3
R11160_Row11160_Row11160_Row11160#3,S,M,40000,1,32,0,0,2,0.1,3,0,P+B Investment,0,3
R11161_Row11161_Row11161_Row11161#3,S,F,40000,2,33,0,0,2,0.1,3,0,P+B Investment,0,3
R11162_Row11162_Row11162_Row11162#3,M,M,60000,2,33,0,0,2,0.5,3,0,P+B Investment,0,3
R11163_Row11163_Row11163_Row11163#3,S,F,60000,2,33,0,1,2,0.5,3,0,P+B Investment,0,3
R11164_Row11164_Row11164_Row11164#3,S,F,70000,2,33,1,1,2,0,3,0,P+B Investment,0,3
R11165_Row11165_Row11165_Row11165#3,M,M,60000,2,33,0,0,2,0.1,3,0,P+B Investment,0,3
R11166_Row11166_Row11166_Row11166#3,S,F,60000,2,34,0,0,2,0.1,3,0,P+B Investment,0,3
R11168_Row11168_Row11168_Row11168#3,M,F,30000,2,61,1,1,1,0.1,2,3,P+B Investment,0,3
R11170_Row11170_Row11170_Row11170#3,M,F,30000,2,60,1,1,1,0.1,2,3,P+B Investment,0,3
R11176_Row11176_Row11176_Row11176#3,M,M,40000,2,57,0,1,1,0.1,3,3,P+B Investment,0,3
R11177_Row11177_Row11177_Row11177#3,M,F,40000,2,57,0,0,1,0.1,3,3,P+B Investment,0,3
R11178_Row11178_Row11178_Row11178#3,M,F,40000,2,57,1,0,1,0.5,3,3,P+B Investment,0,3
R11180_Row11180_Row11180_Row11180#3,S,M,70000,2,55,1,0,1,0.1,2,2,P+B Investment,0,3
R11181_Row11181_Row11181_Row11181#3,S,M,70000,2,55,1,0,1,0.5,3,2,P+B Investment,0,3
R11182_Row11182_Row11182_Row11182#3,S,F,40000,2,34,1,1,2,0.1,3,0,P+B Investment,0,3
R11183_Row11183_Row11183_Row11183#3,M,M,40000,2,34,0,0,2,0.5,3,0,P+B Investment,0,3
R11184_Row11184_Row11184_Row11184#3,M,M,60000,2,35,0,1,2,0.5,3,0,P+B Investment,0,3
R11185_Row11185_Row11185_Row11185#3,M,M,60000,2,35,0,1,2,0.5,3,0,P+B Investment,0,3
R11186_Row11186_Row11186_Row11186#3,S,M,60000,2,35,1,1,2,0.1,3,0,P+B Investment,0,3
R11188_Row11188_Row11188_Row11188#3,M,F,60000,2,37,1,1,2,0.5,3,0,P+B Investment,0,3
R11189_Row11189_Row11189_Row11189#3,M,F,70000,2,37,1,1,2,0.5,3,0,P+B Investment,0,3
R11190_Row11190_Row11190_Row11190#3,S,M,60000,2,34,0,1,2,0.1,4,0,P+B Investment,0,3
R11191_Row11191_Row11191_Row11191#3,S,M,60000,2,34,0,0,2,0.5,4,0,P+B Investment,0,3
R11192_Row11192_Row11192_Row11192#3,S,M,60000,2,34,0,1,2,0.1,4,0,P+B Investment,0,3
R11211_Row11211_Row11211_Row11211#3,M,M,60000,2,36,0,1,2,0.5,5,0,P+B Investment,0,3
R11222_Row11222_Row11222_Row11222#3,M,M,90000,1,53,0,0,2,0.5,4,2,P+B Investment,0,3
R11223_Row11223_Row11223_Row11223#3,M,F,90000,1,53,0,1,2,0.5,4,2,P+B Investment,0,3
R11224_Row11224_Row11224_Row11224#3,M,F,90000,1,53,1,1,2,0.2,4,2,P+B Investment,0,3
R11225_Row11225_Row11225_Row11225#3,S,F,90000,1,53,1,1,2,0.2,4,2,P+B Investment,0,3
R11230_Row11230_Row11230_Row11230#3,M,F,70000,2,54,1,0,2,0.5,4,3,P+B Investment,0,3
R11231_Row11231_Row11231_Row11231#3,M,F,70000,2,54,1,1,2,0.5,4,3,P+B Investment,0,3
R11313_Row11313_Row11313_Row11313#3,S,M,40000,0,38,1,1,3,0.1,3,2,P+B Investment,2,3
R11321_Row11321_Row11321_Row11321#3,S,M,40000,0,40,1,0,3,0.1,1,2,P+B Investment,2,3
R11323_Row11323_Row11323_Row11323#3,S,F,40000,1,38,1,1,3,0.1,1,2,P+B Investment,2,3
R11324_Row11324_Row11324_Row11324#3,M,F,40000,1,39,0,1,3,0,2,2,P+B Investment,2,3
R11325_Row11325_Row11325_Row11325#3,S,M,40000,2,40,0,0,3,0.1,2,2,P+B Investment,2,3
R11326_Row11326_Row11326_Row11326#3,S,F,40000,1,35,0,1,2,0,2,3,P+B Investment,3,3
R11327_Row11327_Row11327_Row11327#3,S,M,40000,2,35,1,1,2,0.1,2,3,P+B Investment,3,3
R11331_Row11331_Row11331_Row11331#3,M,F,20000,2,81,0,1,2,0,3,2,P+B Investment,0,3
R11346_Row11346_Row11346_Row11346#3,M,F,40000,1,55,1,1,2,0.1,3,1,P+B Investment,0,3
R11358_Row11358_Row11358_Row11358#3,M,F,40000,1,53,0,1,2,0,3,1,P+B Investment,0,3
R11359_Row11359_Row11359_Row11359#3,S,M,40000,1,51,0,1,2,0,2,2,P+B Investment,0,3
R11360_Row11360_Row11360_Row11360#3,S,M,40000,1,52,0,0,2,0,2,2,P+B Investment,0,3
R11361_Row11361_Row11361_Row11361#3,M,M,40000,1,51,0,0,2,0,2,2,P+B Investment,0,3
R11368_Row11368_Row11368_Row11368#3,S,M,40000,1,51,1,1,2,0.1,3,2,P+B Investment,0,3
R11391_Row11391_Row11391_Row11391#3,M,F,10000,1,56,1,1,3,0,2,2,P+B Investment,0,3
R11392_Row11392_Row11392_Row11392#3,M,F,10000,1,56,1,1,3,0,1,2,P+B Investment,0,3
R11393_Row11393_Row11393_Row11393#3,S,F,10000,1,56,1,1,3,0,1,2,P+B Investment,0,3
R11397_Row11397_Row11397_Row11397#3,M,F,10000,1,68,0,1,3,0,2,2,P+B Investment,0,3
R11398_Row11398_Row11398_Row11398#3,M,F,20000,0,68,1,1,3,0,1,1,P+B Investment,0,3
R11399_Row11399_Row11399_Row11399#3,S,M,10000,1,30,1,1,1,0.1,1,0,P+B Investment,0,3
R11400_Row11400_Row11400_Row11400#3,M,M,10000,1,30,1,1,1,0,1,0,P+B Investment,0,3
R11401_Row11401_Row11401_Row11401#3,M,M,10000,1,30,1,0,1,0.2,1,0,P+B Investment,0,3
R11402_Row11402_Row11402_Row11402#3,M,M,10000,1,30,1,1,1,0.2,1,0,P+B Investment,0,3
R11403_Row11403_Row11403_Row11403#3,M,M,10000,1,31,0,1,1,0.2,1,0,P+B Investment,0,3
R11404_Row11404_Row11404_Row11404#3,S,F,10000,1,29,1,1,1,0,1,0,P+B Investment,0,3
R11405_Row11405_Row11405_Row11405#3,M,M,10000,1,32,0,0,1,0.2,1,0,P+B Investment,0,3
R11413_Row11413_Row11413_Row11413#3,M,F,20000,0,66,0,0,3,0.1,2,1,P+B Investment,0,3
R11414_Row11414_Row11414_Row11414#3,S,M,20000,1,67,1,1,3,0.1,1,2,P+B Investment,0,3
R11417_Row11417_Row11417_Row11417#3,M,M,20000,0,48,0,0,3,0.1,2,1,P+B Investment,1,3
R11421_Row11421_Row11421_Row11421#3,S,F,20000,1,51,0,0,3,0.2,1,2,P+B Investment,0,3
R11423_Row11423_Row11423_Row11423#3,S,M,20000,1,52,1,0,3,0,2,2,P+B Investment,0,3
R11424_Row11424_Row11424_Row11424#3,S,M,20000,1,52,0,0,3,0.2,1,2,P+B Investment,0,3
R11425_Row11425_Row11425_Row11425#3,S,M,20000,1,52,0,1,3,0.2,1,2,P+B Investment,0,3
R11433_Row11433_Row11433_Row11433#3,S,M,20000,1,40,1,1,3,0.2,1,0,P+B Investment,0,3
R11434_Row11434_Row11434_Row11434#3,S,M,20000,1,40,1,0,3,0,1,0,P+B Investment,0,3
R11438_Row11438_Row11438_Row11438#3,S,M,20000,1,41,1,0,3,0.2,2,0,P+B Investment,0,3
R11454_Row11454_Row11454_Row11454#3,M,F,10000,2,58,0,1,3,0,2,3,P+B Investment,0,3
R11455_Row11455_Row11455_Row11455#3,M,M,10000,2,58,0,0,3,0,1,3,P+B Investment,0,3
R11456_Row11456_Row11456_Row11456#3,S,F,20000,1,59,1,1,3,0,1,2,P+B Investment,0,3
R11458_Row11458_Row11458_Row11458#3,S,F,20000,0,42,1,0,3,0,1,1,P+B Investment,1,3
R11459_Row11459_Row11459_Row11459#3,M,M,20000,0,42,1,0,3,0.2,1,1,P+B Investment,1,3
R11460_Row11460_Row11460_Row11460#3,S,M,20000,0,42,1,1,3,0.2,1,1,P+B Investment,1,3
R11461_Row11461_Row11461_Row11461#3,S,M,20000,1,42,1,1,3,0.2,1,1,P+B Investment,1,3
R11462_Row11462_Row11462_Row11462#3,S,F,20000,1,42,1,1,3,0,1,1,P+B Investment,1,3
R11466_Row11466_Row11466_Row11466#3,S,M,20000,1,43,1,1,3,0.1,2,1,P+B Investment,1,3
R11467_Row11467_Row11467_Row11467#3,S,M,20000,1,43,1,0,3,0.2,1,1,P+B Investment,1,3
R11468_Row11468_Row11468_Row11468#3,M,M,20000,1,43,1,1,3,0.2,1,1,P+B Investment,1,3
R11469_Row11469_Row11469_Row11469#3,M,F,20000,1,42,1,1,3,0.2,1,1,P+B Investment,1,3
R11505_Row11505_Row11505_Row11505#3,M,F,30000,1,47,1,0,3,0,3,1,P+B Investment,0,3
R11506_Row11506_Row11506_Row11506#3,S,F,30000,1,45,1,0,3,0,2,2,P+B Investment,2,3
R11507_Row11507_Row11507_Row11507#3,S,M,30000,1,45,0,1,3,0,2,2,P+B Investment,2,3
R11511_Row11511_Row11511_Row11511#3,S,F,30000,2,46,0,1,3,0,3,2,P+B Investment,2,3
R11512_Row11512_Row11512_Row11512#3,S,F,30000,2,46,0,1,3,0,2,2,P+B Investment,2,3
R11513_Row11513_Row11513_Row11513#3,S,M,30000,2,47,0,1,3,0,2,2,P+B Investment,2,3
R11516_Row11516_Row11516_Row11516#3,S,F,30000,1,31,0,1,3,0,1,3,P+B Investment,3,3
R11517_Row11517_Row11517_Row11517#3,S,M,30000,1,31,1,0,3,0,2,3,P+B Investment,3,3
R11518_Row11518_Row11518_Row11518#3,S,F,30000,2,31,1,1,3,0,2,3,P+B Investment,3,3
R11521_Row11521_Row11521_Row11521#3,S,F,30000,1,48,0,1,3,0.2,3,1,P+B Investment,0,3
R11522_Row11522_Row11522_Row11522#3,S,M,30000,1,48,1,1,3,0,2,1,P+B Investment,0,3
R11525_Row11525_Row11525_Row11525#3,S,M,30000,2,32,1,1,3,0,3,4,P+B Investment,4,3
R11526_Row11526_Row11526_Row11526#3,S,M,30000,3,31,1,1,3,0,2,4,P+B Investment,4,3
R11532_Row11532_Row11532_Row11532#3,S,M,30000,1,34,0,1,3,0.2,1,0,P+B Investment,0,3
R11534_Row11534_Row11534_Row11534#3,S,F,30000,1,35,0,0,3,0.2,1,0,P+B Investment,0,3
R11541_Row11541_Row11541_Row11541#3,S,F,30000,1,36,1,0,3,0.2,1,0,P+B Investment,0,3
R11542_Row11542_Row11542_Row11542#3,S,F,30000,1,36,0,0,3,0.2,2,0,P+B Investment,0,3
R11557_Row11557_Row11557_Row11557#3,S,M,10000,0,53,0,1,3,0,1,1,P+B Investment,0,3
R11558_Row11558_Row11558_Row11558#3,M,M,10000,0,53,0,0,3,0,1,1,P+B Investment,0,3
R11559_Row11559_Row11559_Row11559#3,S,F,10000,0,52,0,1,3,0,1,1,P+B Investment,0,3
R11560_Row11560_Row11560_Row11560#3,S,F,10000,0,53,0,1,3,0,1,1,P+B Investment,0,3
R11561_Row11561_Row11561_Row11561#3,S,F,10000,0,53,0,1,3,0,1,1,P+B Investment,0,3
R11562_Row11562_Row11562_Row11562#3,S,F,10000,0,54,0,0,3,0,1,2,P+B Investment,0,3
R11563_Row11563_Row11563_Row11563#3,S,M,10000,0,54,0,1,3,0,1,2,P+B Investment,0,3
R11566_Row11566_Row11566_Row11566#3,S,M,10000,1,55,1,0,3,0,2,2,P+B Investment,0,3
R11571_Row11571_Row11571_Row11571#3,M,M,10000,1,30,1,1,1,0.2,2,0,P+B Investment,0,3
R11572_Row11572_Row11572_Row11572#3,M,F,10000,1,29,1,1,1,0.2,1,0,P+B Investment,0,3
R11573_Row11573_Row11573_Row11573#3,S,M,10000,1,30,1,1,1,0,1,0,P+B Investment,0,3
R11574_Row11574_Row11574_Row11574#3,M,M,10000,1,31,0,0,1,0,1,0,P+B Investment,0,3
R11583_Row11583_Row11583_Row11583#3,S,M,20000,0,33,1,0,1,0.1,2,0,P+B Investment,0,3
R11584_Row11584_Row11584_Row11584#3,S,F,20000,0,49,0,1,3,0.1,1,1,P+B Investment,1,3
R11587_Row11587_Row11587_Row11587#3,S,F,20000,0,50,1,0,3,0,2,1,P+B Investment,1,3
R11588_Row11588_Row11588_Row11588#3,S,F,20000,0,49,0,0,3,0.1,1,1,P+B Investment,1,3
R11589_Row11589_Row11589_Row11589#3,S,F,20000,0,50,0,1,3,0.1,1,1,P+B Investment,1,3
R11590_Row11590_Row11590_Row11590#3,M,M,20000,1,51,1,1,3,0,1,2,P+B Investment,0,3
R11604_Row11604_Row11604_Row11604#3,S,M,20000,1,40,1,1,3,0.2,1,0,P+B Investment,0,3
R11605_Row11605_Row11605_Row11605#3,S,M,20000,1,40,1,1,3,0.1,1,0,P+B Investment,0,3
R11606_Row11606_Row11606_Row11606#3,S,M,20000,1,40,1,0,3,0.2,1,0,P+B Investment,0,3
R11607_Row11607_Row11607_Row11607#3,S,F,20000,1,40,1,1,3,0.1,1,0,P+B Investment,0,3
R11612_Row11612_Row11612_Row11612#3,S,M,20000,1,41,1,1,3,0.2,2,0,P+B Investment,0,3
R11613_Row11613_Row11613_Row11613#3,S,M,20000,1,41,1,0,3,0.2,1,0,P+B Investment,0,3
R11622_Row11622_Row11622_Row11622#3,M,M,10000,2,58,0,1,3,0,3,3,P+B Investment,0,3
R11623_Row11623_Row11623_Row11623#3,S,M,10000,2,58,1,0,3,0,1,3,P+B Investment,0,3
R11627_Row11627_Row11627_Row11627#3,S,F,20000,0,42,1,1,3,0,1,1,P+B Investment,1,3
R11628_Row11628_Row11628_Row11628#3,M,M,20000,1,42,1,0,3,0.2,1,1,P+B Investment,1,3
R11639_Row11639_Row11639_Row11639#3,S,F,20000,1,43,1,1,3,0.2,1,1,P+B Investment,1,3
R11640_Row11640_Row11640_Row11640#3,M,M,20000,1,43,1,1,3,0.2,1,1,P+B Investment,1,3
R11641_Row11641_Row11641_Row11641#3,S,F,20000,1,43,1,1,3,0.2,1,1,P+B Investment,1,3
R11642_Row11642_Row11642_Row11642#3,S,M,20000,1,43,1,1,3,0.1,1,1,P+B Investment,1,3
R11663_Row11663_Row11663_Row11663#3,S,M,30000,0,44,1,1,3,0,3,2,P+B Investment,2,3
R11671_Row11671_Row11671_Row11671#3,S,M,30000,0,47,1,1,3,0,3,2,P+B Investment,2,3
R11672_Row11672_Row11672_Row11672#3,S,F,30000,0,47,0,1,3,0,1,2,P+B Investment,2,3
R11673_Row11673_Row11673_Row11673#3,S,M,30000,0,46,1,1,3,0,2,2,P+B Investment,2,3
R11674_Row11674_Row11674_Row11674#3,S,M,30000,0,47,1,1,3,0,2,2,P+B Investment,2,3
R11675_Row11675_Row11675_Row11675#3,S,F,30000,1,45,1,1,3,0,2,2,P+B Investment,2,3
R11676_Row11676_Row11676_Row11676#3,S,F,30000,1,45,0,1,3,0,2,2,P+B Investment,2,3
R11677_Row11677_Row11677_Row11677#3,S,M,30000,2,45,0,1,3,0,2,2,P+B Investment,2,3
R11681_Row11681_Row11681_Row11681#3,S,M,30000,2,46,0,1,3,0,3,2,P+B Investment,2,3
R11682_Row11682_Row11682_Row11682#3,S,M,30000,2,46,0,1,3,0,2,2,P+B Investment,2,3
R11683_Row11683_Row11683_Row11683#3,S,M,30000,0,47,0,0,3,0,2,3,P+B Investment,3,3
R11685_Row11685_Row11685_Row11685#3,S,F,30000,1,31,1,1,3,0,3,3,P+B Investment,3,3
R11686_Row11686_Row11686_Row11686#3,S,M,30000,2,31,1,1,3,0,2,3,P+B Investment,3,3
R11689_Row11689_Row11689_Row11689#3,S,M,30000,1,48,1,0,3,0,2,1,P+B Investment,0,3
R11694_Row11694_Row11694_Row11694#3,S,F,30000,2,32,1,1,3,0,3,3,P+B Investment,3,3
R11695_Row11695_Row11695_Row11695#3,S,M,30000,3,32,1,1,3,0,2,4,P+B Investment,4,3
R11706_Row11706_Row11706_Row11706#3,S,F,30000,1,34,0,0,3,0.2,1,0,P+B Investment,0,3
R11707_Row11707_Row11707_Row11707#3,S,F,30000,1,34,0,1,3,0.2,2,0,P+B Investment,0,3
R11711_Row11711_Row11711_Row11711#3,S,M,30000,1,37,1,0,3,0,1,0,P+B Investment,0,3
R11712_Row11712_Row11712_Row11712#3,S,F,30000,1,36,1,0,3,0.2,2,0,P+B Investment,0,3
R11713_Row11713_Row11713_Row11713#3,S,M,70000,2,54,1,0,2,0,2,3,P+B Investment,0,3
R11714_Row11714_Row11714_Row11714#3,M,F,90000,3,45,0,0,2,0,4,4,P+B Investment,4,3
R11715_Row11715_Row11715_Row11715#3,M,M,90000,3,44,0,1,2,0,4,4,P+B Investment,4,3
R11717_Row11717_Row11717_Row11717#3,M,F,100000,4,45,1,1,2,0.2,5,4,P+B Investment,1,3
R11753_Row11753_Row11753_Row11753#3,S,F,70000,1,63,1,0,2,0.2,5,2,P+B Investment,1,3
R11754_Row11754_Row11754_Row11754#3,M,M,70000,1,63,0,0,2,1,4,2,P+B Investment,1,3
R11756_Row11756_Row11756_Row11756#3,M,M,70000,1,62,0,1,2,0.2,4,2,P+B Investment,1,3
R11757_Row11757_Row11757_Row11757#3,M,F,70000,1,63,0,1,2,0.2,4,2,P+B Investment,1,3
R11758_Row11758_Row11758_Row11758#3,S,F,60000,1,62,1,1,2,0.2,4,2,P+B Investment,1,3
R11759_Row11759_Row11759_Row11759#3,M,F,60000,1,61,0,0,2,1,4,2,P+B Investment,1,3
R11760_Row11760_Row11760_Row11760#3,M,M,60000,1,62,1,1,2,0.2,4,2,P+B Investment,1,3
R11761_Row11761_Row11761_Row11761#3,S,M,60000,1,62,0,0,2,1,4,2,P+B Investment,1,3
R11762_Row11762_Row11762_Row11762#3,M,F,60000,1,62,0,1,2,1,4,2,P+B Investment,1,3
R11763_Row11763_Row11763_Row11763#3,S,F,60000,1,62,0,1,2,1,4,2,P+B Investment,1,3
R11764_Row11764_Row11764_Row11764#3,M,M,60000,2,62,0,1,2,1,4,2,P+B Investment,1,3
R11765_Row11765_Row11765_Row11765#3,M,M,60000,2,61,1,1,2,0.2,4,2,P+B Investment,1,3
R11766_Row11766_Row11766_Row11766#3,M,F,60000,2,60,0,1,2,1,4,2,P+B Investment,1,3
R11767_Row11767_Row11767_Row11767#3,M,M,60000,2,61,0,1,2,1,4,2,P+B Investment,1,3
R11769_Row11769_Row11769_Row11769#3,M,M,60000,1,60,0,1,2,1,5,2,P+B Investment,1,3
R11770_Row11770_Row11770_Row11770#3,M,F,70000,2,60,1,1,2,1,4,4,P+B Investment,1,3
R11773_Row11773_Row11773_Row11773#3,M,F,60000,2,60,0,1,2,1,3,2,P+B Investment,1,3
R11774_Row11774_Row11774_Row11774#3,M,M,60000,2,59,0,1,2,1,4,2,P+B Investment,1,3
R11775_Row11775_Row11775_Row11775#3,M,F,60000,1,60,0,1,2,0.2,4,2,P+B Investment,1,3
R11776_Row11776_Row11776_Row11776#3,M,F,70000,1,60,0,1,2,0.1,4,4,P+B Investment,2,3
R11778_Row11778_Row11778_Row11778#3,M,F,60000,1,58,1,1,2,1,4,2,P+B Investment,1,3
R11779_Row11779_Row11779_Row11779#3,M,M,60000,2,58,0,1,2,1,4,2,P+B Investment,1,3
R11780_Row11780_Row11780_Row11780#3,M,F,60000,2,59,1,1,2,0.2,4,2,P+B Investment,1,3
R11781_Row11781_Row11781_Row11781#3,M,M,70000,1,59,0,1,2,1,4,4,P+B Investment,2,3
R11782_Row11782_Row11782_Row11782#3,S,M,70000,2,59,1,1,2,1,4,4,P+B Investment,2,3
R11792_Row11792_Row11792_Row11792#3,M,M,70000,1,57,0,1,2,1,4,4,P+B Investment,3,3
R11793_Row11793_Row11793_Row11793#3,S,M,70000,1,57,0,1,2,1,4,4,P+B Investment,3,3
R11794_Row11794_Row11794_Row11794#3,M,F,130000,1,52,0,1,3,0.5,4,2,P+B Investment,4,3
R11795_Row11795_Row11795_Row11795#3,M,F,110000,3,53,0,1,3,0.5,4,2,P+B Investment,4,3
R11796_Row11796_Row11796_Row11796#3,M,M,110000,3,53,0,1,3,0.5,4,2,P+B Investment,4,3
R11797_Row11797_Row11797_Row11797#3,M,M,130000,2,53,1,0,3,0,4,2,P+B Investment,4,3
R11801_Row11801_Row11801_Row11801#3,M,F,110000,4,54,0,0,3,1,4,3,P+B Investment,4,3
R11803_Row11803_Row11803_Row11803#3,S,M,130000,3,55,1,1,3,0,4,3,P+B Investment,4,3
R11804_Row11804_Row11804_Row11804#3,M,F,80000,2,55,0,0,3,0.2,4,3,P+B Investment,1,3
R11806_Row11806_Row11806_Row11806#3,M,F,90000,2,66,0,1,3,1,5,5,P+B Investment,0,3
R11809_Row11809_Row11809_Row11809#3,M,M,80000,2,65,0,0,3,1,5,5,P+B Investment,0,3
R11810_Row11810_Row11810_Row11810#3,M,M,90000,2,65,1,1,3,0.2,4,5,P+B Investment,0,3
R11819_Row11819_Row11819_Row11819#3,M,F,80000,2,57,0,1,3,0.2,5,4,P+B Investment,2,3
R11821_Row11821_Row11821_Row11821#3,M,F,130000,4,56,0,1,3,0,4,3,P+B Investment,4,3
R11824_Row11824_Row11824_Row11824#3,M,F,80000,2,57,1,1,3,0.2,5,4,P+B Investment,1,3
R11825_Row11825_Row11825_Row11825#3,S,F,120000,3,58,0,0,3,1,4,4,P+B Investment,5,3
R11828_Row11828_Row11828_Row11828#3,M,M,160000,3,60,1,1,3,0,4,4,P+B Investment,5,3
R11830_Row11830_Row11830_Row11830#3,M,M,120000,3,60,0,1,3,1,5,4,P+B Investment,5,3
R11855_Row11855_Row11855_Row11855#3,M,F,110000,3,37,0,1,1,1,5,0,P+B Investment,5,3
R11861_Row11861_Row11861_Row11861#3,M,M,90000,3,46,0,1,2,0,5,5,P+B Investment,5,3
R11863_Row11863_Row11863_Row11863#3,M,M,70000,0,54,0,1,2,0,5,4,P+B Investment,3,3
R11864_Row11864_Row11864_Row11864#3,M,M,90000,0,53,1,1,2,0.5,4,2,P+B Investment,1,3
R11866_Row11866_Row11866_Row11866#3,S,M,30000,1,36,0,1,3,0.2,5,0,P+B Investment,0,3
R11871_Row11871_Row11871_Row11871#3,M,M,70000,1,48,1,1,2,0.2,1,1,P+B Investment,0,3
R11872_Row11872_Row11872_Row11872#3,M,F,70000,1,48,1,1,2,0.2,3,1,P+B Investment,0,3
R11873_Row11873_Row11873_Row11873#3,M,M,70000,1,48,1,1,2,0.2,3,1,P+B Investment,0,3
R11877_Row11877_Row11877_Row11877#3,M,M,60000,1,48,1,1,2,0.2,3,1,P+B Investment,0,3
